text,Cleaned Text,Tokens,matches,match_indices,match_count,results,Alternative_Sentence,sentence_cosine,avg_cosine
"Vi har lige fremsat forslag om, at Danmark skal forlade den europæiske menneskerettighedskonvention, og bagefter tilslutte os med forbehold for de ting, vi mener kan gøre det svært at gennemføre paradigmeskiftet i virkelighedens verden. [LINK]","vi har lige fremsat forslag om, at danmark skal forlade den europæiske menneskerettighedskonvention, og bagefter tilslutte os med forbehold for de ting, vi mener kan gøre det svært at gennemføre paradigmeskiftet i virkelighedens verden. [link]","vi har lige fremsat forslag om , at danmark skal forlade den europæiske menneskerettighedskonvention , og bagefter tilslutte os med forbehold for de ting , vi mener kan gøre det svært at gennemføre paradigmeskiftet i virkelighedens verden .",[],[],0,[],"vi har lige fremsat forslag om , at danmark skal forlade den europæiske menneskerettighedskonvention , og bagefter tilslutte os med forbehold for de ting , vi mener kan gøre det svært at gennemføre paradigmeskiftet i virkelighedens verden .",[],0.0
@USER Mit bud er at vi først får noget ordentligt og brugbart at stemme på - uanset om vi er blå eller røde - når DF mister deres indflydelse på den politik der bliver ført i #dkpol.,@user mit bud er at vi først får noget ordentligt og brugbart at stemme på - uanset om vi er blå eller røde - når df mister deres indflydelse på den politik der bliver ført i #dkpol.,mit bud er at vi først får noget ordentligt og brugbart at stemme på uanset om vi er blå eller røde når df mister deres indflydelse på den politik der bliver ført i dkpol .,[],[],0,[],mit bud er at vi først får noget ordentligt og brugbart at stemme på uanset om vi er blå eller røde når df mister deres indflydelse på den politik der bliver ført i dkpol .,[],0.0
"@USER Helt centralt står spørgsmålet: Hvad udløser egentlig, at Thyra Franks spindoktor oppebærer 50.000 kroner i tillæg?","@user helt centralt står spørgsmålet: hvad udløser egentlig, at thyra franks spindoktor oppebærer 50.000 kroner i tillæg?","helt centralt står spørgsmålet hvad udløser egentlig , at thyra franks spindoktor oppebærer 50 . 000 kroner i tillæg ?",[],[],0,[],"helt centralt står spørgsmålet hvad udløser egentlig , at thyra franks spindoktor oppebærer 50 . 000 kroner i tillæg ?",[],0.0
Neeej... Det da ikke passe...#trppol #dkpol [LINK],neeej... det da ikke passe...#trppol #dkpol [link],neeej . . . det da ikke passe . . . trppol dkpol,[],[],0,[],neeej . . . det da ikke passe . . . trppol dkpol,[],0.0
"Hvis politikerne på Christiansborg ønsker, at ældre kan komme i bad og få gjort rent flere gange om ugen, er der én væsentlig pointe, de skal holde sig for øje i den kommende valgkamp. Sådan lyder advarslen fra formand for KL, Jacob Bundsgaard (S). #dkpol

[LINK] [LINK]","hvis politikerne på christiansborg ønsker, at ældre kan komme i bad og få gjort rent flere gange om ugen, er der én væsentlig pointe, de skal holde sig for øje i den kommende valgkamp. sådan lyder advarslen fra formand for kl, jacob bundsgaard (s). #dkpol  [link] [link]","hvis politikerne på christiansborg ønsker , at ældre kan komme i bad og få gjort rent flere gange om ugen , er der én væsentlig pointe , de skal holde sig for øje i den kommende valgkamp . sådan lyder advarslen fra formand for kl , jacob bundsgaard ( s ) . dkpol",['bad'],[11],1,['ditzenbach'],"hvis politikerne på christiansborg ønsker , at ældre kan komme i ditzenbach og få gjort rent flere gange om ugen , er der én væsentlig pointe , de skal holde sig for øje i den kommende valgkamp . sådan lyder advarslen fra formand for kl , jacob bundsgaard ( s ) . dkpol",[0.7201838493347168],0.7201838493347168
"@USER @USER @USER @USER @USER Nej desværre, man skal råbe ret højt hvis lyden er høj i forvejen 😠","@user @user @user @user @user nej desværre, man skal råbe ret højt hvis lyden er høj i forvejen 😠","nej desværre , man skal råbe ret højt hvis lyden er høj i forvejen",[],[],0,[],"nej desværre , man skal råbe ret højt hvis lyden er høj i forvejen",[],0.0
"Ak ja, havde det nu været vores opgave, så havde vi da hurtigt fået drejet den over på, det det må være en eller anden Mettes skyld. [LINK]","ak ja, havde det nu været vores opgave, så havde vi da hurtigt fået drejet den over på, det det må være en eller anden mettes skyld. [link]","ak ja , havde det nu været vores opgave , så havde vi da hurtigt fået drejet den over på , det det må være en eller anden mettes skyld .",[],[],0,[],"ak ja , havde det nu været vores opgave , så havde vi da hurtigt fået drejet den over på , det det må være en eller anden mettes skyld .",[],0.0
"Seneste nyt fra Danmark og Verden #nyheder: Ægtepar erklærede deres kærlighed under skræmmende evakuering Situationen på det norske, nødstedte krydstogtskib ""Viking Sky"" var ""meget skræmmende"".
Det fortæller et amerikanske ægtepar, der er blandt de 262 e… [LINK]","seneste nyt fra danmark og verden #nyheder: ægtepar erklærede deres kærlighed under skræmmende evakuering situationen på det norske, nødstedte krydstogtskib ""viking sky"" var ""meget skræmmende"". det fortæller et amerikanske ægtepar, der er blandt de 262 e… [link]","seneste nyt fra danmark og verden nyheder ægtepar erklærede deres kærlighed under skræmmende evakuering situationen på det norske , nødstedte krydstogtskib viking sky var meget skræmmende . det fortæller et amerikanske ægtepar , der er blandt de 262 e",['sky'],[22],1,['star'],"seneste nyt fra danmark og verden nyheder ægtepar erklærede deres kærlighed under skræmmende evakuering situationen på det norske , nødstedte krydstogtskib viking star var meget skræmmende . det fortæller et amerikanske ægtepar , der er blandt de 262 e",[0.9973596334457397],0.9973596334457397
Så er det nye klubblad udkommet. Du kan læse bladet på foreningens hjemmeside. [LINK] [LINK],så er det nye klubblad udkommet. du kan læse bladet på foreningens hjemmeside. [link] [link],så er det nye klubblad udkommet . du kan læse bladet på foreningens hjemmeside .,[],[],0,[],så er det nye klubblad udkommet . du kan læse bladet på foreningens hjemmeside .,[],0.0
@USER @USER @USER Præcis. Se opfølgende Tweet fra mig,@user @user @user præcis. se opfølgende tweet fra mig,præcis . se opfølgende tweet fra mig,['tweet'],[4],1,['dkvid'],præcis . se opfølgende dkvid fra mig,[0.6528501510620117],0.6528501510620117
"@USER Åh, heldigvis vet jeg ikke hva det er ....tror jeg.","@user åh, heldigvis vet jeg ikke hva det er ....tror jeg.","åh , heldigvis vet jeg ikke hva det er . . . . tror jeg .",[],[],0,[],"åh , heldigvis vet jeg ikke hva det er . . . . tror jeg .",[],0.0
"Svaret er blandt andet 70 år med europæisk fred, en styrket stemme i internationale anliggende og økonomisk fremgang 🇪🇺 [LINK]","svaret er blandt andet 70 år med europæisk fred, en styrket stemme i internationale anliggende og økonomisk fremgang 🇪🇺 [link]","svaret er blandt andet 70 år med europæisk fred , en styrket stemme i internationale anliggende og økonomisk fremgang",[],[],0,[],"svaret er blandt andet 70 år med europæisk fred , en styrket stemme i internationale anliggende og økonomisk fremgang",[],0.0
Genmab søger myndigheder i USA om Darzalex-kombination som førstelinje-behandling [LINK],genmab søger myndigheder i usa om darzalex-kombination som førstelinje-behandling [link],genmab søger myndigheder i usa om darzalex kombination som førstelinje behandling,[],[],0,[],genmab søger myndigheder i usa om darzalex kombination som førstelinje behandling,[],0.0
#Trump virker tilfreds med #FoxNews her til aften [LINK],#trump virker tilfreds med #foxnews her til aften [link],trump virker tilfreds med foxnews her til aften,[],[],0,[],trump virker tilfreds med foxnews her til aften,[],0.0
"Kære larsclilleholt 
 Vidste du at klimaforandringerne får verdenshavene til at stige, og det vil skabe dobbelt så mange oversvømmelser om blot få årtier, viser nyt studie. Specielt København kan stå for skud! 
Hvad vil du gøre ved det? #dkpol","kære larsclilleholt   vidste du at klimaforandringerne får verdenshavene til at stige, og det vil skabe dobbelt så mange oversvømmelser om blot få årtier, viser nyt studie. specielt københavn kan stå for skud!  hvad vil du gøre ved det? #dkpol","kære larsclilleholt vidste du at klimaforandringerne får verdenshavene til at stige , og det vil skabe dobbelt så mange oversvømmelser om blot få årtier , viser nyt studie . specielt københavn kan stå for skud ! hvad vil du gøre ved det ? dkpol",[],[],0,[],"kære larsclilleholt vidste du at klimaforandringerne får verdenshavene til at stige , og det vil skabe dobbelt så mange oversvømmelser om blot få årtier , viser nyt studie . specielt københavn kan stå for skud ! hvad vil du gøre ved det ? dkpol",[],0.0
"@USER Det er en fin anledning, jeg kan godt huske den del, fra jeg selv stod der. Det var mere for de tilfælde, hvor ingen prøver eller holder øje med den slags, og man så fx lige skal finde faren og derfor har brug for at vide hvornår, det kan være sket.","@user det er en fin anledning, jeg kan godt huske den del, fra jeg selv stod der. det var mere for de tilfælde, hvor ingen prøver eller holder øje med den slags, og man så fx lige skal finde faren og derfor har brug for at vide hvornår, det kan være sket.","det er en fin anledning , jeg kan godt huske den del , fra jeg selv stod der . det var mere for de tilfælde , hvor ingen prøver eller holder øje med den slags , og man så fx lige skal finde faren og derfor har brug for at vide hvornår , det kan være sket .",[],[],0,[],"det er en fin anledning , jeg kan godt huske den del , fra jeg selv stod der . det var mere for de tilfælde , hvor ingen prøver eller holder øje med den slags , og man så fx lige skal finde faren og derfor har brug for at vide hvornår , det kan være sket .",[],0.0
"""🇬🇱STOP miljøsvineriet ! – Op i mod 40.000 (over 13 år gamle og derover) mennesker i Grønland har en aktiv Facebook-profil!
Hvorfor overhovedet annoncere i trykte medier? Det har begrænsninger, det er... [LINK]","""🇬🇱stop miljøsvineriet ! – op i mod 40.000 (over 13 år gamle og derover) mennesker i grønland har en aktiv facebook-profil! hvorfor overhovedet annoncere i trykte medier? det har begrænsninger, det er... [link]","stop miljøsvineriet ! op i mod 40 . 000 ( over 13 år gamle og derover ) mennesker i grønland har en aktiv facebook profil ! hvorfor overhovedet annoncere i trykte medier ? det har begrænsninger , det er . . .",['stop'],[0],1,['dejvicka'],"dejvicka miljøsvineriet ! op i mod 40 . 000 ( over 13 år gamle og derover ) mennesker i grønland har en aktiv facebook profil ! hvorfor overhovedet annoncere i trykte medier ? det har begrænsninger , det er . . .",[0.9431071281433105],0.9431071281433105
@USER Et sikkerhedstjek - og en lufthavn der generelt ikke kan rumme alle de mennesker der hver dag strømmer igennem dem. Og så er den - som det meste af UK - hamrende ineffektiv.,@user et sikkerhedstjek - og en lufthavn der generelt ikke kan rumme alle de mennesker der hver dag strømmer igennem dem. og så er den - som det meste af uk - hamrende ineffektiv.,et sikkerhedstjek og en lufthavn der generelt ikke kan rumme alle de mennesker der hver dag strømmer igennem dem . og så er den som det meste af uk hamrende ineffektiv .,[],[],0,[],et sikkerhedstjek og en lufthavn der generelt ikke kan rumme alle de mennesker der hver dag strømmer igennem dem . og så er den som det meste af uk hamrende ineffektiv .,[],0.0
Hvordan vil Mette F. tømre rød blok sammen igen. Måske skal der ydes et offer #dkpol [LINK],hvordan vil mette f. tømre rød blok sammen igen. måske skal der ydes et offer #dkpol [link],hvordan vil mette f . tømre rød blok sammen igen . måske skal der ydes et offer dkpol,['offer'],[16],1,['»everybody'],hvordan vil mette f . tømre rød blok sammen igen . måske skal der ydes et »everybody dkpol,[0.8758670091629028],0.8758670091629028
@USER Forstår ikke trangen til at erstatte - det er bare at drille. Så lav dog noget nyt uden kød: Kradsere og falafel er fx glimrende stand-alone-vegetar-produkter,@user forstår ikke trangen til at erstatte - det er bare at drille. så lav dog noget nyt uden kød: kradsere og falafel er fx glimrende stand-alone-vegetar-produkter,forstår ikke trangen til at erstatte det er bare at drille . så lav dog noget nyt uden kød kradsere og falafel er fx glimrende stand alone vegetar produkter,['stand'],[25],1,['stands'],forstår ikke trangen til at erstatte det er bare at drille . så lav dog noget nyt uden kød kradsere og falafel er fx glimrende stands alone vegetar produkter,[0.9917593598365784],0.9917593598365784
"@USER Jeg kan oplyse at du vil være ret vild med aporda. Vi plejer nu at ankomme i pickup, det går også. At man kan bestille bord er nyt for mig :)","@user jeg kan oplyse at du vil være ret vild med aporda. vi plejer nu at ankomme i pickup, det går også. at man kan bestille bord er nyt for mig :)","jeg kan oplyse at du vil være ret vild med aporda . vi plejer nu at ankomme i pickup , det går også . at man kan bestille bord er nyt for mig )",[],[],0,[],"jeg kan oplyse at du vil være ret vild med aporda . vi plejer nu at ankomme i pickup , det går også . at man kan bestille bord er nyt for mig )",[],0.0
"@USER @USER @USER Ret din kritik mod Niko Grünfeld og de andre. Det er dem, der taler om syg kultur i @USER DINE personlige angreb er ikke værdige for den nye politiske kultur, som @USER ønsker sig.","@user @user @user ret din kritik mod niko grünfeld og de andre. det er dem, der taler om syg kultur i @user dine personlige angreb er ikke værdige for den nye politiske kultur, som @user ønsker sig.","ret din kritik mod niko grünfeld og de andre . det er dem , der taler om syg kultur i dine personlige angreb er ikke værdige for den nye politiske kultur , som ønsker sig .",[],[],0,[],"ret din kritik mod niko grünfeld og de andre . det er dem , der taler om syg kultur i dine personlige angreb er ikke værdige for den nye politiske kultur , som ønsker sig .",[],0.0
